,date
22757,592894
22758,592895
22759,592896
22760,592897
22761,592898
22762,592899
22763,592900
22764,592901
22765,592902
22766,592903
22767,592904
22768,592905
22769,592906
22770,592907
22771,592908
22772,592909
22773,592910
22774,592911
22775,592912
22776,592913
22777,592914
22778,592915
22779,592916
22780,592917
22781,592918
22782,592919
22783,592920
22784,592921
22785,592922
22786,592923
22787,592924
22788,592925
22789,592926
22790,592927
22791,592928
22792,592929
22793,592930
22794,592931
22795,592932
22796,592933
22797,592934
22798,592935
22799,592936
22800,592937
22801,592938
22802,592939
22803,592940
22804,592941
22805,592942
22806,592943
22807,592944
22808,592945
22809,592946
22810,592947
22811,592948
22812,592949
22813,592950
22814,592951
22815,592952
22816,592953
22817,592954
22818,592955
22819,592956
22820,592957
22821,592958
22822,592959
22823,592960
22824,592961
22825,592962
22826,592963
22827,592964
22828,592965
22829,592966
22830,592967
22831,592968
22832,592969
22833,592970
22834,592971
22835,592972
22836,592973
22837,592974
22838,592975
22839,592976
22840,592977
22841,592978
22842,592979
22843,592980
22844,592981
22845,592982
22846,592983
22847,592984
22848,592985
22849,592986
22850,592987
22851,592988
22852,592989
22853,592990
22854,592991
22855,592992
22856,592993
22857,592994
22858,592995
22859,592996
22860,592997
22861,592998
22862,592999
22863,593000
22864,593001
22865,593002
22866,593003
22867,593004
22868,593005
22869,593006
22870,593007
22871,593008
22872,593009
22873,593010
22874,593011
22875,593012
22876,593013
22877,593014
22878,593015
22879,593016
22880,593017
22881,593018
22882,593019
22883,593020
22884,593021
22885,593022
22886,593023
22887,593024
22888,593025
22889,593026
22890,593027
22891,593028
22892,593029
22893,593030
22894,593031
22895,593032
22896,593033
22897,593034
22898,593035
22899,593036
22900,593037
22901,593038
22902,593039
22903,593040
22904,593041
22905,593042
22906,593043
22907,597836
22908,597837
22909,597838
22910,597839
22911,597840
22912,597841
22913,597842
22914,597843
22915,597844
22916,597845
22917,597846
22918,597847
22919,597848
22920,597849
22921,597850
22922,597851
22923,597852
22924,597853
22925,597854
22926,597855
22927,597856
22928,597857
22929,597858
22930,597859
22931,597860
22932,597861
22933,597862
22934,597863
22935,597864
22936,597865
22937,597866
22938,597867
22939,597868
22940,597869
22941,597870
22942,597871
22943,597872
22944,597873
22945,597874
22946,597875
22947,597876
22948,597877
22949,597878
22950,597879
22951,597880
22952,597881
22953,597882
22954,597883
22955,597884
22956,597885
22957,597886
22958,597887
22959,597888
22960,597889
22961,597890
22962,597891
22963,597892
22964,597893
22965,597894
22966,597895
22967,597896
22968,597897
22969,597898
22970,597899
22971,597900
22972,597901
22973,597902
22974,597903
22975,597904
22976,597905
22977,597906
22978,597907
22979,597908
22980,597909
22981,597910
22982,597911
22983,597912
22984,597913
22985,597914
22986,597915
22987,597916
22988,597917
22989,597918
22990,597919
22991,597920
22992,597921
22993,597922
22994,597923
22995,597924
22996,597925
22997,597926
22998,597927
22999,597928
23000,597929
23001,597930
23002,597931
23003,597932
23004,597933
23005,597934
23006,597935
23007,597936
23008,597937
23009,597938
23010,597939
23011,597940
23012,597941
23013,597942
23014,597943
23015,597944
23016,597945
23017,597946
23018,597947
23019,597948
23020,597949
23021,597950
23022,597951
23023,597952
23024,597953
23025,597954
23026,597955
23027,597956
23028,597957
23029,597958
23030,597959
23031,597960
23032,597961
23033,597962
23034,597963
23035,597964
23036,597965
23037,597966
23038,597967
23039,597968
23040,597969
23041,597970
23042,597971
23043,597972
23044,597973
23045,597974
23046,597975
23047,597976
23048,597977
23049,597978
23050,597979
23051,597980
23052,597981
23053,597982
23054,597983
23055,597984
23056,597985
23057,597986
23058,597987
23059,597988
23060,597989
23061,597990
23062,597991
23063,597992
23064,597993
23065,597994
23066,597995
23067,597996
23068,597997
23069,597998
23070,597999
23071,598000
23072,598001
23073,598002
23074,598003
23075,598004
23076,598005
23077,598006
23078,598007
23079,598008
23080,598009
23081,598010
23082,598011
23083,598012
23084,598013
23085,598014
23086,598015
23087,598016
23088,598017
23089,598018
23090,598019
23091,598020
23092,598021
23093,598022
23094,598023
23095,598024
23096,598025
23097,598026
23098,598027
23099,598028
23100,598029
23101,598030
23102,598031
23103,598032
23104,598033
23105,598034
23106,598035
23107,598036
23108,598037
23109,598038
23110,598039
23111,598040
23112,598041
23113,598042
23114,598043
23115,598044
23116,598045
23117,598046
23118,598047
23119,598048
23120,598049
23121,598050
23122,598051
23123,598052
23124,598053
23125,598054
23126,598055
23127,598056
23128,598057
23129,598058
23130,598059
23131,598060
23132,598061
23133,598062
23134,598063
23135,598064
23136,598065
23137,598066
23138,598067
23139,598068
23140,598069
23141,598070
23142,598071
23143,598072
23144,598073
23145,598074
23146,598075
23147,598076
23148,598077
23149,598078
23150,598079
23151,598080
23152,598081
23153,598082
23154,598083
23155,598084
23156,598085
23157,598086
23158,598087
23159,598088
23160,598089
23161,598090
23162,598091
23163,598092
23164,598093
23165,598094
23166,598095
23167,598096
23168,598097
23169,598098
23170,598099
23171,598100
23172,598101
23173,598102
23174,598103
23175,598104
23176,598105
23177,598106
23178,598107
23179,598108
23180,598109
23181,598110
23182,598111
23183,598112
23184,598113
23185,598114
23186,598115
23187,598116
23188,598117
23189,598118
23190,598119
23191,598120
23192,598121
23193,598122
23194,598123
23195,598124
23196,598125
23197,598126
23198,598127
23199,598128
23200,598129
23201,598130
23202,598131
23203,598132
23204,598133
23205,598134
23206,598135
23207,598136
23208,598137
23209,598138
23210,598139
23211,598140
23212,598141
23213,598142
23214,598143
23215,598144
23216,598145
23217,598146
23218,598147
23219,598148
23220,598149
23221,598150
23222,598151
23223,598152
23224,598153
23225,598154
23226,598155
23227,598156
23228,598157
23229,598158
23230,598159
23231,598160
23232,598162
23233,598163
23234,598164
23235,598165
23236,598166
23237,598167
23238,598168
23239,598169
23240,598170
23241,598171
23242,598172
23243,598173
23244,598174
23245,598175
23246,598176
23247,598177
23248,598178
23249,598179
23250,598180
23251,598181
23252,598182
23253,598183
23254,598184
23255,598185
23256,598186
23257,598187
23258,598188
23259,598189
23260,598190
23261,598191
23262,598192
23263,598193
23264,598194
23265,598195
23266,598196
23267,598197
23268,598198
23269,598199
23270,598200
23271,598201
23272,598202
23273,598203
23274,598204
23275,598205
23276,598206
23277,598207
23278,598208
23279,598209
23280,598210
23281,598211
23282,598212
23283,598213
23284,598214
23285,598215
23286,598216
23287,598217
23288,598218
23289,598219
23290,598220
23291,598221
23292,598222
23293,598223
23294,598224
23295,598225
23296,598226
23297,598227
23298,598228
23299,598229
23300,598230
23301,598231
23302,598232
23303,598233
23304,598234
23305,598235
23306,598236
23307,598237
23308,598238
23309,598239
23310,598240
23311,598241
23312,598242
23313,598243
23314,598244
23315,598245
23316,598246
23317,598247
23318,598248
23319,598249
23320,598250
23321,598251
23322,598252
23323,598253
23324,598254
23325,598255
23326,598256
23327,598257
23328,598258
23329,598259
23330,598260
23331,598261
23332,598262
23333,598263
23334,598264
23335,598265
23336,598266
23337,598267
23338,598268
23339,598269
23340,598270
23341,598271
23342,598272
23343,598273
23344,598274
23345,598275
23346,598276
23347,598277
23348,598278
23349,598279
23350,598280
23351,598281
23352,598282
23353,598283
23354,598284
23355,598285
23356,598286
23357,598287
23358,598288
23359,598289
23360,598290
23361,598291
23362,598292
23363,598293
23364,598294
23365,598295
23366,598296
23367,598297
23368,598298
23369,598299
23370,598300
23371,598301
23372,598302
23373,598303
23374,598304
23375,598305
23376,598306
23377,598307
23378,598308
23379,598309
23380,598310
23381,598311
23382,598312
23383,598313
23384,598314
23385,598315
23386,598316
23387,598317
23388,598318
23389,598319
23390,598320
23391,598321
23392,598322
23393,598323
23394,598324
23395,598325
23396,598326
23397,598327
23398,598328
23399,598329
23400,598330
23401,598331
23402,598332
23403,598333
23404,598334
23405,598335
23406,598336
23407,598337
23408,598338
23409,598339
23410,598340
23411,598341
23412,598342
23413,598343
23414,598344
23415,598345
23416,598346
23417,598347
23418,598348
23419,598349
23420,598350
23421,598351
23422,598352
23423,598353
23424,598354
23425,598355
23426,598356
23427,598357
23428,598358
23429,598359
23430,598360
23431,598361
23432,598362
23433,598363
23434,598364
23435,598365
23436,598366
23437,598367
23438,598368
23439,598369
23440,598370
23441,598371
23442,598372
23443,598373
23444,598374
23445,598375
23446,598376
23447,598377
23448,598378
23449,598379
23450,598380
23451,598381
23452,598382
23453,598383
23454,598384
23455,598385
23456,598386
23457,598387
23458,598388
23459,598389
23460,598390
23461,598391
23462,598392
23463,598393
23464,598394
23465,598395
23466,598396
23467,598397
23468,598398
23469,598399
23470,598400
23471,598401
23472,598402
23473,598403
23474,598404
23475,598405
23476,598406
23477,598407
23478,598408
23479,598409
23480,598410
23481,598411
23482,598412
23483,598413
23484,598414
23485,598415
23486,598416
23487,598417
23488,598418
23489,598419
23490,598420
23491,598421
23492,598422
23493,598423
23494,598424
23495,598425
23496,598426
23497,598427
23498,598428
23499,598429
23500,598430
23501,598431
23502,598432
23503,598433
23504,598434
23505,598435
23506,598436
23507,598437
23508,598438
23509,598439
23510,598440
23511,598441
23512,598442
23513,598443
23514,598444
23515,598445
23516,598446
23517,598447
23518,598448
23519,598449
23520,598450
23521,598451
23522,598452
23523,598453
23524,598454
23525,598455
23526,598456
23527,598457
23528,598458
23529,598459
23530,598460
23531,598461
23532,598462
23533,598463
23534,598464
23535,598465
23536,598466
23537,598467
23538,598468
23539,598469
23540,598470
23541,598471
23542,598472
23543,598473
23544,598474
23545,598475
23546,598476
23547,598477
23548,598478
23549,598479
23550,598480
23551,598481
23552,598482
23553,598483
23554,598484
23555,598485
23556,598486
23557,598487
23558,598488
23559,598489
23560,598490
23561,598491
23562,598492
23563,598493
23564,598494
23565,598495
23566,598496
23567,598497
23568,598498
23569,598499
23570,598500
23571,598501
23572,598502
23573,598503
23574,598504
23575,598505
23576,598506
23577,598507
23578,598508
23579,598509
23580,598510
23581,598511
23582,598512
23583,598513
23584,598514
23585,598515
23586,598516
23587,598517
23588,598518
23589,598519
23590,598520
23591,598521
23592,598522
23593,598523
23594,598524
23595,598525
23596,598526
23597,598527
23598,598528
23599,598529
23600,598530
23601,598531
23602,598532
23603,598533
23604,598534
23605,598535
23606,598536
23607,598537
23608,598538
23609,598539
23610,598540
23611,598541
23612,598542
23613,598543
23614,598544
23615,598545
23616,598546
23617,598547
23618,598548
23619,598549
23620,598550
23621,598551
23622,598552
23623,598553
23624,598554
23625,598555
23626,598556
23627,598557
23628,598558
23629,598559
23630,598560
23631,598561
23632,598562
23633,598563
23634,598564
23635,598565
23636,598566
23637,598567
23638,598568
23639,598569
